0208770|BordierAmbassadeenTurquiede|Gontaut-Biron - Ambassade en Turquie de Jean de Gontaut Biron, baron de Salignac.djvu|ark:/12148/bpt6k2087705|Ambassade en Turquie de Jean de Gontaut Biron, baron de Salignac|[Bordier, Jules] - Gontaut-Biron, Théodore de (éd.)|300|<pagelist 1to3=- 4=1 4to79=roman 80=1 233=- 234=157 />|Jules Bordier
0004911|BourgeoisPourlaSocietedes|Bourgeois - Pour la Société des Nations.djvu|ark:/12148/bpt6k4911j|Pour la Société des Nations|Bourgeois, Léon|300|<pagelist 1to9=- 10=5 10to19=roman 20to21=- 22=3 286to289=- />|Léon Bourgeois
0004912|BourguinLesSystemessocialisteset|Bourguin - Les Systèmes socialistes et l’évolution économique.djvu|ark:/12148/bpt6k4912v|Les Systèmes socialistes et l’évolution économique|Bourguin, Maurice|300|<pagelist 1to4=- 5=5 5to10=roman 11to12=- 13=3 536to538=- />|Maurice Bourguin
0004914|BoutmyEssaidepsychologiepolitique|Boutmy - Essai de psychologie politique du peuple anglais au XIXe siècle.djvu|ark:/12148/bpt6k4914g|Essai de psychologie politique du peuple anglais au XIXe siècle|Boutmy, Émile|300|<pagelist 1to5=- 6=5 6to9=roman 10to11=- 12=3 465=- 466=1 466to481=roman 482=- />|Émile Boutmy
0023535|Boutmytudespolitiques|Boutmy - Études politiques.djvu|ark:/12148/bpt6k235354|Études politiques|Boutmy, Émile|300|<pagelist 1to8=- 9=1 298to302=- />|Émile Boutmy
0023574|Boutmytudesdedroitconstitutionnel|Boutmy - Études de droit constitutionnel.djvu|ark:/12148/bpt6k235741|Études de droit constitutionnel|Boutmy, Émile|300|<pagelist 1to6=- 7=1 7to10=roman 11=1 283to286=- />|Émile Boutmy
0062535|BoutmyProjetdunefacultelibre|Boutmy - Projet d’une faculté libre des sciences politiques.djvu|ark:/12148/bpt6k62535q|Projet d’une faculté libre des sciences politiques|Boutmy, Émile|300|<pagelist 1=1 14to15=- />|Émile Boutmy
0062536|BoutmyDesrapportsetdes|Boutmy - Des rapports et des limites des études juridiques et des études politiques.djvu|ark:/12148/bpt6k625362|Des rapports et des limites des études juridiques et des études politiques|Boutmy, Émile|300|<pagelist 1=- 2=1 26=- />|Émile Boutmy
0062695|Boutmylementsdunepsychologiepolitique|Boutmy - Éléments d’une psychologie politique du peuple américain.djvu|ark:/12148/bpt6k62695v|Éléments d’une psychologie politique du peuple américain : la nation, la patrie, l’État, la religion|Boutmy, Émile|300|<pagelist 1=- 2=1 2to12=roman 13=1 379to384=- />|Émile Boutmy
0095299|BoutmyLeRecrutementdesadministrateurs|Boutmy - Le Recrutement des administrateurs coloniaux.djvu|ark:/12148/bpt6k95299g|Le Recrutement des administrateurs coloniaux|Boutmy, Émile|300|<pagelist 1to2=- 3=1 130to134=- />|Émile Boutmy
0095300|BoutmyTaineSchererLaboulaye|Boutmy - Taine, Scherer, Laboulaye.djvu|ark:/12148/bpt6k95300v|Taine, Scherer, Laboulaye|Boutmy, Émile|300|<pagelist 1to6=- 7=1 7to9=roman 10=1 135to136=- />|Émile Boutmy
0062534|BoutmyQuelquesideessurla|Vinet - Boutmy - Quelques idées sur la création d'une faculté libre d'enseignement supérieur.djvu|ark:/12148/bpt6k62534c|Quelques idées sur la création d’une faculté libre d’enseignement supérieure [signe Emile Boutmy et Ernest Vinet]|Boutmy, Émile - Vinet, Ernest|300|<pagelist />|Émile Boutmy;Ernest Vinet
0104834|BoutonTraitedelascience|Bouton - Traité de la science du blason et des armoiries.djvu|ark:/12148/bpt6k1048349|Traité de la science du blason et des armoiries, destiné aux artistes et aux gens du monde, d’après les meilleurs ouvrages de Ménétrier, d’Hozier, etc.|Bouton, Louis|300|<pagelist 1to4=- 5=5 49to50=- />|Louis Bouton
0074947|BoutonLaPatrieendanger|Bouton - La Patrie en danger au 25 février 1848.djvu|ark:/12148/bpt6k74947h|La Patrie en danger au 25 février 1848|Bouton, Victor|300|<pagelist 1=- 2=1 />|Victor Bouton
0075405|BoutrouxQuestionsdemoraleet|Boutroux - Questions de morale et d’éducation.djvu|ark:/12148/bpt6k75405f|Questions de morale et d’éducation|Boutroux, Émile|300|<pagelist 1to4=- 5=1 5to27=roman 28=1 144to145=- />|Émile Boutroux
0075840|BoutrouxDelideedeloi|Boutroux - De l’idee de loi naturelle dans la science et la philosophie contemporaines.djvu|ark:/12148/bpt6k758402|De l’idee de loi naturelle dans la science et la philosophie contemporaines|Boutroux, Émile|300|<pagelist 1to9=- 10=5 149to151=- />|Émile Boutroux
0076054|BoutrouxPascal|Boutroux - Pascal.djvu|ark:/12148/bpt6k76054s|Pascal|Boutroux, Émile|300|<pagelist 1to11=- 12=7 212to216=- />|Émile Boutroux
0081287|BoutrouxNoticesurPaulJanet|Boutroux - Notice sur Paul Janet.djvu|ark:/12148/bpt6k812879|Notice sur Paul Janet|Boutroux, Émile|400|<pagelist 1to5=- 6=2 23to26=- />|Émile Boutroux
0077909|BoutrouxLephilosopheallemand|Boutroux - Le philosophe allemand Jacob Boehme.djvu|ark:/12148/bpt6k77909p|Le philosophe allemand Jacob Boehme|Boutroux, Émile|300|<pagelist 1to3=- 4=3 />|Émile Boutroux
0077957|BoutrouxSocratefondateurdela|Boutroux - Socrate, fondateur de la science morale.djvu|ark:/12148/bpt6k77957j|Socrate, fondateur de la science morale|Boutroux, Émile|300|<pagelist 1to4=- 5=1 />|Émile Boutroux
0004915|Boutrouxtudesdhistoiredela|Boutroux - Études d’histoire de la philosophie.djvu|ark:/12148/bpt6k4915s|Études d’histoire de la philosophie|Boutroux, Émile|300|<pagelist 1to4=- 5=1 448=- />|Émile Boutroux
0065408|BoutrouxLaMonadologiepublieedapres|Boutroux - La Monadologie.djvu|ark:/12148/bpt6k654088|La Monadologie, publiée d’après les manuscrits et accompagnée d’éclaircissements par Émile Boutroux. Suivi d’une Note sur les principes de la mécanique dans Descartes et dans Leibniz par Henri Poincaré|Boutroux, Émile (éd.) - Poincaré, Henri - Leibniz, Gottfried Wilhelm|300|<pagelist 1to4=- 5=1 5to8=roman 9=1 240=- />|Émile Boutroux;Henri Poincaré;Gottfried Wilhelm Leibniz
0061825|BoutrouxLepainetla|Boutroux - Le pain et la panification.djvu|ark:/12148/bpt6k618250|Le pain et la panification  : Chimie et technologie de la boulangerie et...|Boutroux, Léon|300|<pagelist 1=1 1to6=roman 7=7 />|Léon Boutroux
0099368|BoutrouxLesprincipesdelanalyse|Boutroux - Les principes de l’analyse mathématique.djvu|ark:/12148/bpt6k99368f|Les principes de l’analyse mathématique|Boutroux, Pierre|300|<pagelist 1=1 1to11=roman 12=1 559=- />|Pierre Boutroux
0099369|BoutrouxLidealscientifiquedesmathematiques|Boutroux - L’idéal scientifique des mathématiques.djvu|ark:/12148/bpt6k99369s|L’idéal scientifique des mathématiques|Boutroux, Pierre|300|<pagelist 1to8=- 9=1 283to284=- />|Pierre Boutroux
0022660|BoyvinMemoiresduSieur|Boivin - Mémoires du Sieur François de Boivin, baron du Villars.djvu|ark:/12148/bpt6k22660c|Mémoires du Sieur François de Boivin, baron du Villars.|Boyvin [Boivin], François de, baron du Villars|300|<pagelist 1to4=- 5=1 />|François de Boyvin du Villars
0206345|BourdeilleOeuvrescompletes1|Bourdeille - Œuvres complètes, 1.djvu|ark:/12148/bpt6k2063457|Œuvres complètes, tome 1|Bourdeille, Pierre de|300|<pagelist 1to4=- 5=1 401to402=- />|Pierre de Bourdeille
0206347|BrantomeOeuvrescompletes3|Bourdeille - Œuvres complètes, 3.djvu|ark:/12148/bpt6k2063470|Œuvres complètes, tome 3|Bourdeille, Pierre de|300|<pagelist 1to4=- 5=1 475=- />|Pierre de Bourdeille
0206348|BrantomeOeuvrescompletes4|Bourdeille - Œuvres complètes, 4.djvu|ark:/12148/bpt6k206348c|Œuvres complètes, tome 4|Bourdeille, Pierre de|300|<pagelist 1to4=- 5=1 441to442=- />|Pierre de Bourdeille
0206349|BrantomeOeuvrescompletes5|Bourdeille - Œuvres complètes, 5.djvu|ark:/12148/bpt6k206349r|Œuvres complètes, tome 5|Bourdeille, Pierre de|300|<pagelist 1to4=- 5=1 461to462=- />|Pierre de Bourdeille
0206350|BrantomeOeuvrescompletes6|Bourdeille - Œuvres complètes, 6.djvu|ark:/12148/bpt6k206350p|Œuvres complètes, tome 6|Bourdeille, Pierre de|300|<pagelist 1to4=- 5=1 />|Pierre de Bourdeille
0206351|BrantomeOeuvrescompletes7|Bourdeille - Œuvres complètes, 7.djvu|ark:/12148/bpt6k2063512|Œuvres complètes, tome 7|Bourdeille, Pierre de|300|<pagelist 1to4=- 5=1 />|Pierre de Bourdeille
0206352|BrantomeOeuvrescompletes8|Bourdeille - Œuvres complètes, 8.djvu|ark:/12148/bpt6k206352f|Œuvres complètes, tome 8|Bourdeille, Pierre de|300|<pagelist 1to4=- 5=1 />|Pierre de Bourdeille
0206354|BrantomeOeuvrescompletes10|Bourdeille - Œuvres complètes, 10.djvu|ark:/12148/bpt6k2063546|Œuvres complètes, tome 10|Bourdeille, Pierre de|300|<pagelist 1to4=- 5=1 />|Pierre de Bourdeille
0206355|BrantomeOeuvrescompletes11|Bourdeille - Œuvres complètes, 11.djvu|ark:/12148/bpt6k206355k|Œuvres complètes, tome 11|Bourdeille, Pierre de|300|<pagelist />|Pierre de Bourdeille
0072826|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 1.djvu|ark:/12148/bpt6k72826s|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 1|Brissot de Warville, Jacques-Pierre|300|<pagelist 1to3=- 4=1 4to41=roman 42=1 />|Jacques-Pierre Brissot de Warville
0072827|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 5.djvu|ark:/12148/bpt6k728274|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 5|Brissot de Warville, Jacques-Pierre|300|<pagelist 1=- 2=1 />|Jacques-Pierre Brissot de Warville
0072828|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 6.djvu|ark:/12148/bpt6k72828g|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 6|Brissot de Warville, Jacques-Pierre|300|<pagelist 1to2=- 3=1 />|Jacques-Pierre Brissot de Warville
0072943|BrissotCorrespondancesurcequi|Brissot - Correspondance sur le bonheur de l’homme et de la société, volume 2.djvu|ark:/12148/bpt6k72943n|Correspondance sur ce qui intéresse le bonheur de l’homme et de la société, volume 2|Brissot de Warville, Jacques-Pierre|300|<pagelist 1to3=- 4=67 />|Jacques-Pierre Brissot de Warville
0073063|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 2.djvu|ark:/12148/bpt6k730631|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 2|Brissot de Warville, Jacques-Pierre|300|<pagelist 1to3=- 4=1 340=- />|Jacques-Pierre Brissot de Warville
0073064|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 3.djvu|ark:/12148/bpt6k73064c|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 3|Brissot de Warville, Jacques-Pierre|300|<pagelist 1to7=- 8=10 12=- 13=14 328=- />|Jacques-Pierre Brissot de Warville
0073065|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 4.djvu|ark:/12148/bpt6k73065q|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 4|Brissot de Warville, Jacques-Pierre|300|<pagelist 1to2=- 3=1 332to333=- />|Jacques-Pierre Brissot de Warville
0073066|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 7.djvu|ark:/12148/bpt6k730662|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 7|Brissot de Warville, Jacques-Pierre|300|<pagelist 1to2=- 3=1 399=- />|Jacques-Pierre Brissot de Warville
0073067|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 8.djvu|ark:/12148/bpt6k73067d|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 8|Brissot de Warville, Jacques-Pierre|300|<pagelist 1=- 2=1 383to384=- />|Jacques-Pierre Brissot de Warville
0073068|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 9.djvu|ark:/12148/bpt6k73068r|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 9|Brissot de Warville, Jacques-Pierre|300|<pagelist 1to2=- 3=1 365=- />|Jacques-Pierre Brissot de Warville
0073069|BrissotBibliothequephilosophiquedulegislateur|Brissot - Bibliothèque philosophique, tome 10.djvu|ark:/12148/bpt6k730693|Bibliothèque philosophique du législateur, du politique, du jurisconsulte ou Choix des meilleurs discours, dissertations... composés sur la législation criminelle par les plus célèbres écrivains, tome 10|Brissot de Warville, Jacques-Pierre|300|<pagelist 1=- 2=1 391to392=- />|Jacques-Pierre Brissot de Warville
0073021|BroglieLamoraleevolutioniste|Broglie - La morale évolutioniste.djvu|ark:/12148/bpt6k730213|La morale évolutioniste|Broglie, Auguste-Théodore-Paul abbé de|300|<pagelist 1to3=- 4=1 />|Auguste-Théodore-Paul abbé de Broglie
0036407|BroglieSouvenirs17851817|Broglie - Souvenirs, 1785-1817.djvu|ark:/12148/bpt6k36407j|Souvenirs, 1785-1817|Broglie, Victor de|300|<pagelist 1to7=- 8=1 8to14=roman 15=1 406=- />|Victor de Broglie
0036408|BroglieSouvenirs18181827|Broglie - Souvenirs, 1818-1827.djvu|ark:/12148/bpt6k36408w|Souvenirs, 1818-1827|Broglie, Victor de|300|<pagelist 1to3=- 4=1 497=- />|Victor de Broglie
0036409|BroglieSouvenirs18261830|Broglie - Souvenirs, 1826-1830.djvu|ark:/12148/bpt6k364097|Souvenirs, 1826-1830|Broglie, Victor de|300|<pagelist 1to3=- 4=1 430=- />|Victor de Broglie
0036410|BroglieSouvenirs18301832|Broglie - Souvenirs, 1830-1832.djvu|ark:/12148/bpt6k36410f|Souvenirs, 1830-1832|Broglie, Victor de|300|<pagelist 1to3=- 4=1 4to10=roman 11=1 378=- />|Victor de Broglie
0009020|BruelEtudessurlachronologie|Bruel - Études sur la chronologie des rois de France et de Bourgogne.djvu|ark:/12148/bpt6k9020c|Études sur la chronologie des rois de France et de Bourgogne, d’après les diplômes et les chartes de l’abbaye de Cluny aux IXe et XIe siècles|Bruel, Alexandre|400|<pagelist 1to6=- 7=1 />|Alexandre Bruel
0004919|Brunetieretudescritiquessurlhistoire|Brunetière - Études critiques sur l’histoire de la littérature française, série 3.djvu|ark:/12148/bpt6k49191|Études critiques sur l’histoire de la littérature française|Brunetière, Ferdinand|300|<pagelist 1to6=- 7=1 333to335=- 336=2 339to340=- />|Ferdinand Brunetière
0021720|CabetRevolutionde1830et|Cabet - Révolution de 1830 et situation présente.djvu|ark:/12148/bpt6k217205|Révolution de 1830 et situation présente expliquées et éclairées par les Révolutions de 1789, 1792, 1799 et 1804, et par la Restauration|Cabet, Étienne|300|<pagelist 1to5=- 6=2 8to9=- 10=4 />|Étienne Cabet
0004925|CalmonHistoireparlementairedesfinances|Calmon - Histoire parlementaire des finances de la Restauration, tome 1.djvu|ark:/12148/bpt6k49252|Histoire parlementaire des finances de la Restauration|Calmon, Antoine|300|<pagelist 1to5=- 6=1 6to8=roman 9=- 10=1 502=- />|Antoine Calmon
0004926|CalmonHistoireparlementairedesfinances|Calmon - Histoire parlementaire des finances de la Restauration, tome 2.djvu|ark:/12148/bpt6k4926c|Histoire parlementaire des finances de la Restauration|Calmon, Antoine|300|<pagelist 1to5=- 6=1 523to526=- />|Antoine Calmon
0205040|CampanMemoiressurlavie|Campan - Mémoires sur la vie privée de Marie-Antoinette, tome 2.djvu|ark:/12148/bpt6k2050404|Mémoires sur la vie privée de Marie-Antoinette, Reine de France et de Navarre, suivis de souvenirs et anecdoctes historiques sur les règnes de Louis XIV et de Louis XV et de Louis XVI|Campan, Jeanne Louise Henriette - Barrière, F. (éd.)|300|<pagelist 1to3=- 4=1 />|Jeanne Louise Henriette Campan
0205041|CampanMemoiressurlavie|Campan - Mémoires sur la vie privée de Marie-Antoinette, tome 3.djvu|ark:/12148/bpt6k205041h|Mémoires sur la vie privée de Marie-Antoinette, Reine de France et de Navarre, suivis de souvenirs et anecdoctes historiques sur les règnes de Louis XIV et de Louis XV et de Louis XVI|Campan, Jeanne Louise Henriette - Barrière, F. (éd.)|300|<pagelist 1to3=- 4=1 />|Jeanne Louise Henriette Campan
0205039|CampanMemoiressurlavie|Campan - Mémoires sur la vie privée de Marie-Antoinette, tome 1.djvu|ark:/12148/bpt6k2050396|Mémoires sur la vie privée de Marie-Antoinette, Reine de France et de Navarre, suivis de souvenirs et anecdoctes historiques sur les règnes de Louis XIV et de Louis XV et de Louis XVI|Campan, Jeanne Louise Henriette - Barrière, F. (éd.)|300|<pagelist 1to3=- 4=1 4to50=roman 51=1 />|Jeanne Louise Henriette Campan
0220851|CampanJournalanecdotiquedeMme|Campan - Journal anecdotique de Mme Campan.djvu|ark:/12148/bpt6k220851f|Journal anecdotique de Mme Campan, ou Souvenirs recueillis dans ses entretiens, par M. Maigne,... suivi d’une correspondance inédite de Mme Campan avec son fils|Campan, Mme - Maigne, Pierre (Dr)|300|<pagelist 1to4=- 5=1 5to8=roman 9=1 />|Pierre Maigne
0206365|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 1.djvu|ark:/12148/bpt6k206365x|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to3=- 4=5 8=- 9=9 />|Jean-Baptiste Honoré Capefigue
0206366|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 2.djvu|ark:/12148/bpt6k2063669|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to3=- 4=1 488to489=- />|Jean-Baptiste Honoré Capefigue
0206367|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 3.djvu|ark:/12148/bpt6k206367p|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to3=- 4=5 14=- 15=1 450to451=- />|Jean-Baptiste Honoré Capefigue
0206368|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 4.djvu|ark:/12148/bpt6k2063682|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to3=- 4=1 430=- />|Jean-Baptiste Honoré Capefigue
0206369|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 5.djvu|ark:/12148/bpt6k206369f|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to3=- 4=5 />|Jean-Baptiste Honoré Capefigue
0206370|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 6.djvu|ark:/12148/bpt6k206370c|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to3=- 4=1 382=- 383=1 />|Jean-Baptiste Honoré Capefigue
0206371|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 7.djvu|ark:/12148/bpt6k206371r|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to4=- 5=3 />|Jean-Baptiste Honoré Capefigue
0206372|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 8.djvu|ark:/12148/bpt6k2063724|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to3=- 4=1 />|Jean-Baptiste Honoré Capefigue
0206373|CapefigueHistoiredelaRestauration|Capefigue - Histoire de la Restauration, tome 9.djvu|ark:/12148/bpt6k206373h|Histoire de la Restauration et des causes qui ont amené la chute de la branche aînée des Bourbon|Capefigue, Jean-Baptiste Honoré|300|<pagelist 1to4=- 5=3 />|Jean-Baptiste Honoré Capefigue
